1544599877746404998,0.0,0.0,58:bc:27:92:80:7f,-61,20:bb:c0:1d:18:6f,-69,1c:e6:c7:4a:d3:6f,-75,58:bc:27:92:80:70,-49,1c:e6:c7:4a:d3:60,-47,b0:aa:77:34:54:30,-53,20:bb:c0:1d:18:60,-70,b0:aa:77:62:41:20,-67,00:25:84:23:1d:90,-74,1c:e6:c7:4b:b7:5f,-70,1c:e6:c7:4b:b7:50,-60,b0:aa:77:45:10:a0,-73,b0:aa:77:34:54:3f,-80,00:25:84:23:1d:b0,-68,5c:a4:8a:bf:bb:00,-61,5c:a4:8a:bf:bb:0f,-78,1c:e6:c7:4b:c5:80,-59,1c:e6:c7:4c:66:7f,-87,00:23:eb:3a:12:20,-75,00:25:84:23:1d:9f,-86,1c:e6:c7:4c:66:70,-77,84:b8:02:c9:6f:40,-67,34:bd:c8:db:c4:10,-75,1c:e6:c7:4b:c5:8f,-88,b0:aa:77:45:10:af,-92,b0:aa:77:62:41:2f,-81,84:b8:02:c9:6d:50,-76,00:25:84:22:f6:30,-74,84:b8:02:9e:73:c0,-76,00:25:84:22:ff:90,-79
1544599880732596011,0.0,0.0,58:bc:27:92:80:7f,-69,20:bb:c0:1d:18:6f,-81,1c:e6:c7:4a:d3:6f,-60,58:bc:27:92:80:70,-64,1c:e6:c7:4a:d3:60,-44,b0:aa:77:34:54:30,-63,20:bb:c0:1d:18:60,-65,b0:aa:77:62:41:20,-67,00:25:84:23:1d:90,-70,1c:e6:c7:4b:b7:5f,-75,1c:e6:c7:4b:b7:50,-67,b0:aa:77:45:10:a0,-76,b0:aa:77:34:54:3f,-76,00:25:84:23:1d:b0,-73,5c:a4:8a:bf:bb:00,-65,5c:a4:8a:bf:bb:0f,-81,1c:e6:c7:4b:c5:80,-69,1c:e6:c7:4c:66:7f,-87,00:23:eb:3a:12:20,-73,00:25:84:23:1d:9f,-85,1c:e6:c7:4c:66:70,-77,84:b8:02:c9:6f:40,-67,34:bd:c8:db:c4:10,-75,1c:e6:c7:4b:c5:8f,-88,b0:aa:77:45:10:af,-92,b0:aa:77:62:41:2f,-81,84:b8:02:c9:6d:50,-76,00:25:84:22:f6:30,-74,84:b8:02:9e:73:c0,-76,00:25:84:22:ff:90,-79
1544599883818734270,0.0005970328780105685,3.609895737820992e-06,58:bc:27:92:80:7f,-70,20:bb:c0:1d:18:6f,-78,1c:e6:c7:4a:d3:6f,-68,58:bc:27:92:80:70,-53,1c:e6:c7:4a:d3:60,-53,b0:aa:77:34:54:30,-52,20:bb:c0:1d:18:60,-69,b0:aa:77:62:41:20,-67,00:25:84:23:1d:90,-65,1c:e6:c7:4b:b7:5f,-77,1c:e6:c7:4b:b7:50,-60,b0:aa:77:45:10:a0,-73,b0:aa:77:34:54:3f,-85,00:25:84:23:1d:b0,-73,5c:a4:8a:bf:bb:00,-60,5c:a4:8a:bf:bb:0f,-80,1c:e6:c7:4b:c5:80,-69,1c:e6:c7:4c:66:7f,-86,00:23:eb:3a:12:20,-70,00:25:84:23:1d:9f,-85,1c:e6:c7:4c:66:70,-77,84:b8:02:c9:6f:40,-67,34:bd:c8:db:c4:10,-78,1c:e6:c7:4b:c5:8f,-88,b0:aa:77:62:41:2f,-81,84:b8:02:c9:6d:50,-75
1544599886805024277,0.007800645169564464,0.00020782978563838777,58:bc:27:92:80:7f,-70,20:bb:c0:1d:18:6f,-86,1c:e6:c7:4a:d3:6f,-61,58:bc:27:92:80:70,-62,1c:e6:c7:4a:d3:60,-51,b0:aa:77:34:54:30,-54,20:bb:c0:1d:18:60,-69,b0:aa:77:62:41:20,-67,00:25:84:23:1d:90,-65,1c:e6:c7:4b:b7:5f,-74,1c:e6:c7:4b:b7:50,-60,b0:aa:77:45:10:a0,-73,b0:aa:77:34:54:3f,-77,00:25:84:23:1d:b0,-73,5c:a4:8a:bf:bb:00,-65,5c:a4:8a:bf:bb:0f,-77,1c:e6:c7:4b:c5:80,-69,1c:e6:c7:4c:66:7f,-84,00:23:eb:3a:12:20,-70,00:25:84:23:1d:9f,-85,1c:e6:c7:4c:66:70,-77,84:b8:02:c9:6f:40,-67,34:bd:c8:db:c4:10,-78,1c:e6:c7:4b:c5:8f,-88,b0:aa:77:62:41:2f,-81,84:b8:02:c9:6d:50,-75
1544599889851532300,0.00818365699093456,0.00023262788403856428,58:bc:27:92:80:7f,-64,20:bb:c0:1d:18:6f,-79,1c:e6:c7:4a:d3:6f,-68,58:bc:27:92:80:70,-60,1c:e6:c7:4a:d3:60,-54,b0:aa:77:34:54:30,-50,20:bb:c0:1d:18:60,-69,b0:aa:77:62:41:20,-69,00:25:84:23:1d:90,-73,1c:e6:c7:4b:b7:5f,-74,1c:e6:c7:4b:b7:50,-65,b0:aa:77:45:10:a0,-69,b0:aa:77:34:54:3f,-71,00:25:84:23:1d:b0,-73,5c:a4:8a:bf:bb:00,-68,5c:a4:8a:bf:bb:0f,-77,1c:e6:c7:4b:c5:80,-65,1c:e6:c7:4c:66:7f,-84,00:23:eb:3a:12:20,-70,00:25:84:23:1d:9f,-85,1c:e6:c7:4c:66:70,-77,84:b8:02:c9:6f:40,-70,34:bd:c8:db:c4:10,-78,1c:e6:c7:4b:c5:8f,-83,b0:aa:77:62:41:2f,-79,84:b8:02:c9:6d:50,-75,b0:aa:77:45:43:e0,-78
1544599892897331924,0.00826878170823547,0.00023796856159226723,58:bc:27:92:80:7f,-64,20:bb:c0:1d:18:6f,-79,1c:e6:c7:4a:d3:6f,-68,58:bc:27:92:80:70,-60,1c:e6:c7:4a:d3:60,-54,b0:aa:77:34:54:30,-50,20:bb:c0:1d:18:60,-69,b0:aa:77:62:41:20,-69,00:25:84:23:1d:90,-73,1c:e6:c7:4b:b7:5f,-74,1c:e6:c7:4b:b7:50,-65,b0:aa:77:45:10:a0,-69,b0:aa:77:34:54:3f,-71,00:25:84:23:1d:b0,-73,5c:a4:8a:bf:bb:00,-68,5c:a4:8a:bf:bb:0f,-77,1c:e6:c7:4b:c5:80,-65,1c:e6:c7:4c:66:7f,-84,00:23:eb:3a:12:20,-70,00:25:84:23:1d:9f,-85,1c:e6:c7:4c:66:70,-77,84:b8:02:c9:6f:40,-70,34:bd:c8:db:c4:10,-78,1c:e6:c7:4b:c5:8f,-83,b0:aa:77:62:41:2f,-79,84:b8:02:c9:6d:50,-75,b0:aa:77:45:43:e0,-78
1544599895923546701,-0.00035092589408086173,0.0006194791838516245,58:bc:27:92:80:7f,-66,20:bb:c0:1d:18:6f,-78,1c:e6:c7:4a:d3:6f,-66,58:bc:27:92:80:70,-59,1c:e6:c7:4a:d3:60,-62,b0:aa:77:34:54:30,-56,20:bb:c0:1d:18:60,-70,b0:aa:77:62:41:20,-74,00:25:84:23:1d:90,-75,1c:e6:c7:4b:b7:5f,-73,1c:e6:c7:4b:b7:50,-66,b0:aa:77:45:10:a0,-72,b0:aa:77:34:54:3f,-72,00:25:84:23:1d:b0,-72,5c:a4:8a:bf:bb:00,-67,5c:a4:8a:bf:bb:0f,-77,1c:e6:c7:4b:c5:80,-65,1c:e6:c7:4c:66:7f,-84,00:23:eb:3a:12:20,-75,00:25:84:23:1d:9f,-85,84:b8:02:c9:6f:40,-70,34:bd:c8:db:c4:10,-78,1c:e6:c7:4b:c5:8f,-86,b0:aa:77:62:41:2f,-79,84:b8:02:c9:6d:50,-75,b0:aa:77:45:43:e0,-78
1544599898990429662,-0.00035092589408086173,0.0006194791838516245,58:bc:27:92:80:7f,-73,20:bb:c0:1d:18:6f,-80,1c:e6:c7:4a:d3:6f,-74,58:bc:27:92:80:70,-55,1c:e6:c7:4a:d3:60,-50,b0:aa:77:34:54:30,-53,20:bb:c0:1d:18:60,-70,b0:aa:77:62:41:20,-72,00:25:84:23:1d:90,-75,1c:e6:c7:4b:b7:5f,-85,1c:e6:c7:4b:b7:50,-63,b0:aa:77:45:10:a0,-69,b0:aa:77:34:54:3f,-76,00:25:84:23:1d:b0,-72,5c:a4:8a:bf:bb:00,-65,5c:a4:8a:bf:bb:0f,-80,1c:e6:c7:4b:c5:80,-56,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-75,00:25:84:23:1d:9f,-85,84:b8:02:c9:6f:40,-68,34:bd:c8:db:c4:10,-75,1c:e6:c7:4b:c5:8f,-86,b0:aa:77:62:41:2f,-79,84:b8:02:c9:6d:50,-75,b0:aa:77:45:43:e0,-79,84:b8:02:9e:73:c0,-77
1544599901995909260,-0.00035092589408086173,0.0006194791838516245,58:bc:27:92:80:7f,-65,20:bb:c0:1d:18:6f,-78,1c:e6:c7:4a:d3:6f,-67,58:bc:27:92:80:70,-61,1c:e6:c7:4a:d3:60,-54,b0:aa:77:34:54:30,-64,20:bb:c0:1d:18:60,-70,b0:aa:77:62:41:20,-76,00:25:84:23:1d:90,-75,1c:e6:c7:4b:b7:5f,-76,1c:e6:c7:4b:b7:50,-70,b0:aa:77:45:10:a0,-72,b0:aa:77:34:54:3f,-80,00:25:84:23:1d:b0,-72,5c:a4:8a:bf:bb:00,-65,5c:a4:8a:bf:bb:0f,-82,1c:e6:c7:4b:c5:80,-56,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-75,00:25:84:23:1d:9f,-89,84:b8:02:c9:6f:40,-68,34:bd:c8:db:c4:10,-76,1c:e6:c7:4b:c5:8f,-86,b0:aa:77:62:41:2f,-79,84:b8:02:c9:6d:50,-75,b0:aa:77:45:43:e0,-79,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92
1544599905042464790,-0.00030898854646743625,0.0006117368354854087,58:bc:27:92:80:7f,-72,20:bb:c0:1d:18:6f,-81,1c:e6:c7:4a:d3:6f,-71,58:bc:27:92:80:70,-59,1c:e6:c7:4a:d3:60,-53,b0:aa:77:34:54:30,-57,20:bb:c0:1d:18:60,-70,b0:aa:77:62:41:20,-72,00:25:84:23:1d:90,-76,1c:e6:c7:4b:b7:5f,-80,1c:e6:c7:4b:b7:50,-71,b0:aa:77:45:10:a0,-71,b0:aa:77:34:54:3f,-74,00:25:84:23:1d:b0,-72,5c:a4:8a:bf:bb:00,-65,5c:a4:8a:bf:bb:0f,-81,1c:e6:c7:4b:c5:80,-56,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-75,00:25:84:23:1d:9f,-89,84:b8:02:c9:6f:40,-68,34:bd:c8:db:c4:10,-76,1c:e6:c7:4b:c5:8f,-86,b0:aa:77:62:41:2f,-79,84:b8:02:c9:6d:50,-75,b0:aa:77:45:43:e0,-78,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92,1c:e6:c7:4c:66:70,-79
1544599908087266260,0.000700366367204784,0.0004422099472670068,58:bc:27:92:80:7f,-71,20:bb:c0:1d:18:6f,-84,1c:e6:c7:4a:d3:6f,-62,58:bc:27:92:80:70,-56,1c:e6:c7:4a:d3:60,-48,b0:aa:77:34:54:30,-60,20:bb:c0:1d:18:60,-70,b0:aa:77:62:41:20,-66,00:25:84:23:1d:90,-70,1c:e6:c7:4b:b7:5f,-72,1c:e6:c7:4b:b7:50,-67,b0:aa:77:45:10:a0,-71,b0:aa:77:34:54:3f,-72,00:25:84:23:1d:b0,-72,5c:a4:8a:bf:bb:00,-66,5c:a4:8a:bf:bb:0f,-85,1c:e6:c7:4b:c5:80,-65,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-75,00:25:84:23:1d:9f,-89,84:b8:02:c9:6f:40,-68,34:bd:c8:db:c4:10,-76,1c:e6:c7:4b:c5:8f,-86,b0:aa:77:62:41:2f,-79,84:b8:02:c9:6d:50,-75,b0:aa:77:45:43:e0,-78,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92,1c:e6:c7:4c:66:70,-79
1544599911130914828,0.304894434418922,-0.048023036396677085,58:bc:27:92:80:7f,-71,20:bb:c0:1d:18:6f,-84,1c:e6:c7:4a:d3:6f,-62,58:bc:27:92:80:70,-56,1c:e6:c7:4a:d3:60,-48,b0:aa:77:34:54:30,-60,20:bb:c0:1d:18:60,-70,b0:aa:77:62:41:20,-66,00:25:84:23:1d:90,-70,1c:e6:c7:4b:b7:5f,-72,1c:e6:c7:4b:b7:50,-67,b0:aa:77:45:10:a0,-71,b0:aa:77:34:54:3f,-72,00:25:84:23:1d:b0,-72,5c:a4:8a:bf:bb:00,-66,5c:a4:8a:bf:bb:0f,-85,1c:e6:c7:4b:c5:80,-65,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-75,00:25:84:23:1d:9f,-89,84:b8:02:c9:6f:40,-68,34:bd:c8:db:c4:10,-76,1c:e6:c7:4b:c5:8f,-86,b0:aa:77:62:41:2f,-79,84:b8:02:c9:6d:50,-75,b0:aa:77:45:43:e0,-78,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92,1c:e6:c7:4c:66:70,-79
1544599914139202341,1.1191984925215026,0.10759022066950286,58:bc:27:92:80:7f,-68,20:bb:c0:1d:18:6f,-79,1c:e6:c7:4a:d3:6f,-82,58:bc:27:92:80:70,-52,1c:e6:c7:4a:d3:60,-48,b0:aa:77:34:54:30,-51,20:bb:c0:1d:18:60,-70,b0:aa:77:62:41:20,-72,00:25:84:23:1d:90,-74,1c:e6:c7:4b:b7:5f,-80,1c:e6:c7:4b:b7:50,-64,b0:aa:77:45:10:a0,-68,b0:aa:77:34:54:3f,-76,00:25:84:23:1d:b0,-74,5c:a4:8a:bf:bb:00,-64,5c:a4:8a:bf:bb:0f,-85,1c:e6:c7:4b:c5:80,-55,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-76,00:25:84:23:1d:9f,-88,84:b8:02:c9:6f:40,-68,34:bd:c8:db:c4:10,-76,1c:e6:c7:4b:c5:8f,-84,b0:aa:77:62:41:2f,-79,84:b8:02:c9:6d:50,-75,b0:aa:77:45:43:e0,-78,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92,1c:e6:c7:4c:66:70,-79,20:bb:c0:83:e3:90,-80
1544599917222639996,2.1836105558937873,-0.09225379609834904,58:bc:27:92:80:7f,-66,20:bb:c0:1d:18:6f,-81,1c:e6:c7:4a:d3:6f,-69,58:bc:27:92:80:70,-58,1c:e6:c7:4a:d3:60,-53,b0:aa:77:34:54:30,-49,20:bb:c0:1d:18:60,-70,b0:aa:77:62:41:20,-71,00:25:84:23:1d:90,-74,1c:e6:c7:4b:b7:5f,-88,1c:e6:c7:4b:b7:50,-69,b0:aa:77:45:10:a0,-68,b0:aa:77:34:54:3f,-73,00:25:84:23:1d:b0,-67,5c:a4:8a:bf:bb:00,-64,5c:a4:8a:bf:bb:0f,-84,1c:e6:c7:4b:c5:80,-74,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-76,00:25:84:23:1d:9f,-88,84:b8:02:c9:6f:40,-68,34:bd:c8:db:c4:10,-76,1c:e6:c7:4b:c5:8f,-84,b0:aa:77:62:41:2f,-79,b0:aa:77:45:43:e0,-78,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92,1c:e6:c7:4c:66:70,-79,20:bb:c0:83:e3:90,-80
1544599920248406395,2.909051232922417,0.0027119326390385775,58:bc:27:92:80:7f,-67,20:bb:c0:1d:18:6f,-72,1c:e6:c7:4a:d3:6f,-81,58:bc:27:92:80:70,-59,1c:e6:c7:4a:d3:60,-54,b0:aa:77:34:54:30,-46,20:bb:c0:1d:18:60,-68,b0:aa:77:62:41:20,-69,00:25:84:23:1d:90,-75,1c:e6:c7:4b:b7:5f,-93,1c:e6:c7:4b:b7:50,-73,b0:aa:77:45:10:a0,-68,b0:aa:77:34:54:3f,-76,00:25:84:23:1d:b0,-62,5c:a4:8a:bf:bb:00,-62,5c:a4:8a:bf:bb:0f,-81,1c:e6:c7:4b:c5:80,-74,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-76,00:25:84:23:1d:9f,-88,84:b8:02:c9:6f:40,-65,34:bd:c8:db:c4:10,-76,1c:e6:c7:4b:c5:8f,-92,b0:aa:77:62:41:2f,-79,b0:aa:77:45:43:e0,-78,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92,1c:e6:c7:4c:66:70,-79,20:bb:c0:83:e3:90,-80
1544599923236314642,4.157794708641055,-0.05264032985936209,58:bc:27:92:80:7f,-67,20:bb:c0:1d:18:6f,-88,1c:e6:c7:4a:d3:6f,-75,58:bc:27:92:80:70,-64,1c:e6:c7:4a:d3:60,-60,b0:aa:77:34:54:30,-49,20:bb:c0:1d:18:60,-67,b0:aa:77:62:41:20,-69,00:25:84:23:1d:90,-75,1c:e6:c7:4b:b7:5f,-93,1c:e6:c7:4b:b7:50,-73,b0:aa:77:45:10:a0,-68,b0:aa:77:34:54:3f,-69,00:25:84:23:1d:b0,-69,5c:a4:8a:bf:bb:00,-70,5c:a4:8a:bf:bb:0f,-80,1c:e6:c7:4b:c5:80,-74,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-76,00:25:84:23:1d:9f,-88,84:b8:02:c9:6f:40,-65,34:bd:c8:db:c4:10,-76,1c:e6:c7:4b:c5:8f,-92,b0:aa:77:62:41:2f,-79,b0:aa:77:45:43:e0,-78,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92,1c:e6:c7:4c:66:70,-79,20:bb:c0:83:e3:90,-80
1544599926303264137,5.53513206058746,-0.2574696384521212,58:bc:27:92:80:7f,-76,20:bb:c0:1d:18:6f,-84,1c:e6:c7:4a:d3:6f,-75,58:bc:27:92:80:70,-61,1c:e6:c7:4a:d3:60,-71,b0:aa:77:34:54:30,-49,20:bb:c0:1d:18:60,-71,b0:aa:77:62:41:20,-68,00:25:84:23:1d:90,-75,1c:e6:c7:4b:b7:5f,-93,1c:e6:c7:4b:b7:50,-73,b0:aa:77:45:10:a0,-68,b0:aa:77:34:54:3f,-63,00:25:84:23:1d:b0,-53,5c:a4:8a:bf:bb:00,-63,5c:a4:8a:bf:bb:0f,-77,1c:e6:c7:4b:c5:80,-78,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-76,00:25:84:23:1d:9f,-88,84:b8:02:c9:6f:40,-61,34:bd:c8:db:c4:10,-71,1c:e6:c7:4b:c5:8f,-92,b0:aa:77:62:41:2f,-79,b0:aa:77:45:43:e0,-74,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92,1c:e6:c7:4c:66:70,-79,20:bb:c0:83:e3:90,-80,00:23:eb:3a:10:50,-75,b0:aa:77:45:10:af,-82
1544599929389222170,6.675021673222213,-0.4954571357833826,58:bc:27:92:80:7f,-76,20:bb:c0:1d:18:6f,-84,1c:e6:c7:4a:d3:6f,-75,58:bc:27:92:80:70,-61,1c:e6:c7:4a:d3:60,-71,b0:aa:77:34:54:30,-49,20:bb:c0:1d:18:60,-71,b0:aa:77:62:41:20,-68,00:25:84:23:1d:90,-75,1c:e6:c7:4b:b7:5f,-93,1c:e6:c7:4b:b7:50,-73,b0:aa:77:45:10:a0,-68,b0:aa:77:34:54:3f,-63,00:25:84:23:1d:b0,-53,5c:a4:8a:bf:bb:00,-63,5c:a4:8a:bf:bb:0f,-77,1c:e6:c7:4b:c5:80,-78,1c:e6:c7:4c:66:7f,-92,00:23:eb:3a:12:20,-76,00:25:84:23:1d:9f,-88,84:b8:02:c9:6f:40,-61,34:bd:c8:db:c4:10,-71,1c:e6:c7:4b:c5:8f,-92,b0:aa:77:62:41:2f,-79,b0:aa:77:45:43:e0,-74,84:b8:02:9e:73:c0,-77,00:25:84:22:f6:30,-77,84:b8:02:c9:6f:4f,-92,1c:e6:c7:4c:66:70,-79,20:bb:c0:83:e3:90,-80,00:23:eb:3a:10:50,-75,b0:aa:77:45:10:af,-82
